"","X","X.1","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"3116",3116,3116,2291591,6.1,0,0,1,0,6.09999990463257,6.62083326445685,5.89999997615814
"3117",3117,3117,2291705,6,0,0.0256410256410256,0.974358974358974,0,5.70000004768372,5.875,5.70000004768372
"3119",3119,3119,2291811,5.5,0,0.0606060606060606,0.939393939393939,0,5.5,5.64717891064345,5.55499999523163
"3120",3120,3120,2291859,6.2,0,0.0666666666666667,0.933333333333333,0,6.19999980926514,6.19999980926514,6.19999980926514
"3121",3121,3121,2292028,8,0,0,0,1,8,8,8
"3122",3122,3122,2292089,7.1,0,0,1,0,7.09999990463257,7.09999990463257,7.09999990463257
"3123",3123,3123,2292183,7.8,0,0.0222222222222222,0.4,0.577777777777778,6.73999996185303,7.23537421123781,6.72222222222222
"3124",3124,3124,2292199,7.3,0,0,1,0,7.30000019073486,6.94166678190231,7.30000019073486
"3125",3125,3125,2292366,6,0,0.05,0.95,0,6,5.95757573301142,6
"3126",3126,3126,2292430,7.7,0,0,1,0,7.69999980926514,7.2173075400866,7.69999980926514
"3127",3127,3127,2292552,6,0,0,1,0,6,6.32872805130063,6
"3128",3128,3128,2292631,8.7,0,0,0,1,8.69999980926514,8.69999980926514,8.69999980926514
"3129",3129,3129,2292647,6.5,0,0,1,0,6.5,6.99166671435038,6.5
"3130",3130,3130,2292662,6.7,0,0,1,0,6.69999980926514,6.47377261443572,6.69999980926514
"3131",3131,3131,2292687,4.2,0,1,0,0,4.19999980926514,4.19999980926514,4.19999980926514
"3132",3132,3132,2292767,5.5,0,0,1,0,6.80000009536743,6.24166671435038,6.36666676998138
"3134",3134,3134,2292895,7.7,0,0,0.6,0.4,7.69999980926514,7.69999980926514,7.69999980926514
"3135",3135,3135,2292941,5.2,0,0.0645161290322581,0.935483870967742,0,5.46666657924652,5.84285712242126,5.46666657924652
"3136",3136,3136,2292995,8,0,0,0.6,0.4,8.03333330154419,8,8.03333330154419
"3137",3137,3137,2293021,7.4,0,0,1,0,6.40000009536743,7.40000009536743,6.40000009536743
"3138",3138,3138,2293048,6.3,0,0,1,0,6.30000019073486,6.2119608855715,6.30000019073486
"3139",3139,3139,2293050,5.9,0,0,1,0,5.90000009536743,6.15576244682459,5.90000009536743
"3140",3140,3140,2293114,6.4,0,0,1,0,6.65000009536743,6.85250000953674,6.71500005722046
"3141",3141,3141,2293147,7.3,0,0,1,0,7.5,7.3888889948527,7.5
"3142",3142,3142,2293383,5.6,0,0.111111111111111,0.888888888888889,0,5.59999990463257,5.59999990463257,5.59999990463257
"3143",3143,3143,2293477,7.2,0,0,0.990338164251208,0.00966183574879227,6.39999993642171,6.47932094887451,6.52499997615814
"3144",3144,3144,2293724,7.6,0,0,0,1,7.59999990463257,7.59999990463257,7.59999990463257
"3145",3145,3145,2293729,5.1,0,0.0454545454545455,0.954545454545455,0,4.5,5.49785301697636,5.09999990463257
"3146",3146,3146,2293760,5.7,0,0,0.977272727272727,0.0227272727272727,5.69999998266047,6.26309851651022,5.87499988079071
"3147",3147,3147,2293835,6,0,0.0666666666666667,0.933333333333333,0,5,5.5,5
"3148",3148,3148,2293872,6.9,0,0.0153846153846154,0.984615384615385,0,6.90000009536743,6.75555561206959,6.86666671435038
"3149",3149,3149,2293897,7.7,0,0,0.666666666666667,0.333333333333333,7.08000011444092,6.64589601760394,6.89999998940362
"3150",3150,3150,2293930,5.3,0,0.142857142857143,0.857142857142857,0,5.30000019073486,5.30000019073486,5.30000019073486
"3151",3151,3151,2293992,6.7,0,0,1,0,6.59999998410543,6.41584981707009,6.61249989271164
"3152",3152,3152,2294081,6.3,0,0.0117647058823529,0.988235294117647,0,6.43333339691162,6.36410539250009,6.41111119588216
"3153",3153,3153,2294186,7.1,0,0,1,0,7.09999990463257,7.09999990463257,7.09999990463257
"3154",3154,3154,2294250,2.4,0.511627906976744,0.395348837209302,0.0930232558139535,0,3,3.10444447199504,2.72500002384186
"3155",3155,3155,2294255,5.1,0,0.166666666666667,0.833333333333333,0,5.69999998266047,5.25396761894211,5.09999990463257
"3156",3156,3156,2294295,7.6,0,0,0.564516129032258,0.435483870967742,6.82857138769967,6.86717945001064,6.57333323955536
"3157",3157,3157,2294324,7.3,0,0,0.989473684210526,0.0105263157894737,6.80714297294617,6.51333905574579,7.30000019073486
"3158",3158,3158,2294421,6.3,0,0,1,0,6.30714304106576,6.30000019073486,6.30000019073486
"3159",3159,3159,2294443,6.3,0,0,1,0,6.30000019073486,6.18557698069475,6.30000019073486
"3160",3160,3160,2294564,6.5,0,0,1,0,6.45000004768372,6.4666666454739,6.63749998807907
"3161",3161,3161,2294606,6.7,0,0,1,0,6.34999990463257,6.19999990463257,6.34999990463257
"3162",3162,3162,2294621,7.8,0,0,0.285714285714286,0.714285714285714,6.75,7.80000019073486,6.75
"3163",3163,3163,2294632,2.3,0.777777777777778,0.111111111111111,0.111111111111111,0,2.29999995231628,2.56666664282481,2.29999995231628
"3164",3164,3164,2294660,6.2,0,0,1,0,6.19999980926514,6.28333314259847,6.19999980926514
"3165",3165,3165,2294721,7.1,0,0,1,0,7.25,7.18999996185303,7.09999990463257
"3166",3166,3166,2295086,5.5,0,0.0256410256410256,0.974358974358974,0,6.19999998807907,6.13833331664403,6.48333342870076
"3167",3167,3167,2295416,7.4,0,0,1,0,7.32500004768372,7.23555562761095,7.40000009536743
"3168",3168,3168,2295457,7.3,0,0,0.976190476190476,0.0238095238095238,6.65000009536743,6.77292722877668,6.97500014305115
"3169",3169,3169,2295559,7,0,0,1,0,7.58000001907349,7,7.54500004053116
"3170",3170,3170,2295660,6.2,0,0,1,0,6.3,6.56343137875102,6.45937491314752
"3171",3171,3171,2295678,4.5,0,1,0,0,5.45000004768372,4.8055555290646,5.45000004768372
"3172",3172,3172,2295684,7.8,0,0,0.428571428571429,0.571428571428571,7.23333342870076,6.97500002384186,7.23333342870076
"3173",3173,3173,2295794,7.2,0,0,1,0,7.19999980926514,7.14999980926514,7.19999980926514
"3174",3174,3174,2295809,5.4,0,0,1,0,5.40000009536743,5.5714286622547,5.45000004768372
"3175",3175,3175,2295833,7.2,0,0,1,0,7.19999980926514,7.00666651407878,7.19999980926514
"3176",3176,3176,2295963,5.1,0,0,1,0,5.09999990463257,5.09999990463257,5.09999990463257
"3177",3177,3177,2295967,6.7,0,0,1,0,6.69999980926514,6.81874999403954,6.69999980926514
"3178",3178,3178,2296035,6.4,0,0,1,0,6.54999995231628,5.94855614691377,6.40000009536743
"3179",3179,3179,2296192,4.7,0,0.235294117647059,0.764705882352941,0,6.56470587674309,6.02433331569036,4.69999980926514
"3180",3180,3180,2296367,6.7,0,0,1,0,6.86666663487752,6.62666660626729,6.66037025804873
"3181",3181,3181,2296411,2.3,0.28735632183908,0.379310344827586,0.333333333333333,0,2.71666663885117,3.94199728037344,4.04999992251396
"3182",3182,3182,2296635,6.8,0,0,1,0,7.23333342870076,6.83703034661033,7.40000009536743
"3183",3183,3183,2296694,6.6,0,0,1,0,5.70000001362392,6.19999992847443,5.99999996026357
"3185",3185,3185,2296770,7.6,0,0,0.826086956521739,0.173913043478261,7.59999990463257,6.31387789777006,6.57777786254883
"3186",3186,3186,2296987,5.1,0,0.0263157894736842,0.973684210526316,0,5.09999990463257,5.83940605908534,5.68749994039536
"3187",3187,3187,2297029,6.1,0,0,1,0,6.75,5.81747537291897,5.84999990463257
"3188",3188,3188,2297036,6,0,0.032258064516129,0.967741935483871,0,6.01666673024495,6.33042734513498,6.3333333545261
"3189",3189,3189,2297185,7.2,0,0,0.956521739130435,0.0434782608695652,6.69999996821086,5.98888879352146,6.47499990463257
"3190",3190,3190,2297352,5.6,0,0,1,0,5.59999990463257,5.92454211642017,5.61666663487752
"3191",3191,3191,2297362,6.7,0,0,1,0,6.69999980926514,6.69999980926514,6.40999984741211
"3192",3192,3192,2297392,7.3,0,0,1,0,6.74090907790444,6.69881483928122,6.68000001907349
"3193",3193,3193,2297513,7.9,0,0,0.588235294117647,0.411764705882353,7.90000009536743,7.5750000923872,7.90000009536743
"3194",3194,3194,2297525,5,0,0.111111111111111,0.888888888888889,0,5.26666673024495,5.15555559264289,5.17500007152557
"3195",3195,3195,2297596,6.5,0,0,1,0,6.5,6.41666666666667,6.5
"3196",3196,3196,2297700,5.2,0,0,1,0,5.19999980926514,5.59999990463257,5.19999980926514
"3197",3197,3197,2298019,5.3,0,0,1,0,5.30000019073486,5.74473692743402,5.65000009536743
"3198",3198,3198,2298100,5.8,0,0.0344827586206897,0.96551724137931,0,5.80000019073486,5.77894751649154,5.80000019073486
"3199",3199,3199,2298169,6.8,0,0,1,0,6.80000019073486,6.80000019073486,6.80000019073486
"3200",3200,3200,2298178,8.2,0,0,0,1,8.19999980926514,8.19999980926514,8.19999980926514
"3201",3201,3201,2298450,5.5,0,0,1,0,5.92999992370605,5.96470585991355,5.58000011444092
"3203",3203,3203,2298721,5.6,0,0,1,0,6.66111108991835,5.99166663487752,6.00123804773603
"3204",3204,3204,2298727,4.6,0,0.75,0.25,0,5.23333334922791,5.04166662693024,5.18333329094781
"3205",3205,3205,2298740,5.9,0,0,1,0,5.90000009536743,5.87521891497436,5.87800005435944
"3206",3206,3206,2298807,6.8,0,0,1,0,6.75000007947286,6.0863826450804,6.60000014305115
"3207",3207,3207,2298834,5.7,0,0.0384615384615385,0.961538461538462,0,5.69999980926514,5.40770799312929,4.84999990463257
"3208",3208,3208,2298856,6.2,0,0,1,0,6.19999980926514,6.19999980926514,6.19999980926514
"3209",3209,3209,2298970,6.4,0,0,1,0,6.40000009536743,6.10782083127864,6.48333334922791
"3210",3210,3210,2299272,5.6,0,0,1,0,6.20000004768372,6.10022002748425,6.20000004768372
"3211",3211,3211,2299295,6.6,0,0,1,0,6.59999990463257,6.19999996821086,6.59999990463257
"3212",3212,3212,2299415,5.8,0,0,1,0,5.80000019073486,6.55333337783813,5.80000019073486
"3213",3213,3213,2299661,6.9,0,0,1,0,6.5625,6.90000009536743,6.74000000953674
"3214",3214,3214,2299705,5.9,0,0,1,0,5.04999995231628,5.90000009536743,5.61666671435038
"3215",3215,3215,2299759,7.2,0,0,1,0,7.19999980926514,7.0333331823349,7.19999980926514
"3216",3216,3216,2299897,4.9,0,0.428571428571429,0.571428571428571,0,4.90000009536743,4.90000009536743,4.90000009536743
"3217",3217,3217,2299902,7,0,0,1,0,6.43333339691162,6.17391310881563,6.95000004768372
"3218",3218,3218,2300006,6.1,0,0,1,0,6.45000004768372,6.25547076434284,6.11111108462016
"3219",3219,3219,2300032,4.1,0,0.771428571428571,0.228571428571429,0,4.07499992847443,4.161923039418,4.03333327505324
"3220",3220,3220,2300193,6,0,0.0277777777777778,0.972222222222222,0,6,6.48749995231628,6.14444446563721
"3221",3221,3221,2300401,4.7,0,1,0,0,4.69999980926514,4.69999980926514,4.69999980926514
"3222",3222,3222,2300499,6.5,0,0,1,0,6.5,6.5460000038147,6.5
"3223",3223,3223,2300563,7.7,0,0,0.4375,0.5625,6.75,7.05133325576782,7.46249985694885
"3224",3224,3224,2300677,6.5,0,0.0952380952380952,0.904761904761905,0,6.5,6.63333333863152,6.5
"3225",3225,3225,2300717,7.5,0,0,0.925,0.075,6.79999987284342,7.07011129258957,7.22666659355164
"3226",3226,3226,2300791,5.7,0,0,1,0,5.69999980926514,5.69999980926514,5.69999980926514
"3227",3227,3227,2300943,8.4,0,0,0.8125,0.1875,7.34999990463257,6.83718214754041,7.88999980290731
"3228",3228,3228,2300999,7.2,0,0.010989010989011,0.978021978021978,0.010989010989011,7.19999980926514,7.19999980926514,7.19999980926514
"3229",3229,3229,2301263,7.3,0,0,1,0,6.40000009536743,5.85000014305115,6.40000009536743
"3230",3230,3230,2301382,8.2,0,0,0.5,0.5,8.19999980926514,7.56666660308838,8.19999980926514
"3231",3231,3231,2301403,7.1,0,0,1,0,6.76666657129924,6.93809518359956,6.83333325386047
"3232",3232,3232,2301533,6.7,0,0.0238095238095238,0.976190476190476,0,6.69999980926514,6.20777256833593,6.69999980926514
"3233",3233,3233,2301761,7.7,0,0,0.481481481481481,0.518518518518518,7.29999995231628,7.16077510518489,7.46111098925273
"3234",3234,3234,2301906,6.3,0,0,1,0,6.30000019073486,6.44693894288978,6.30000019073486
"3235",3235,3235,2301927,6.6,0,0.0181818181818182,0.981818181818182,0,6.59999990463257,6.34952932373905,5.67999999390708
"3236",3236,3236,2302076,5.6,0,0.138888888888889,0.861111111111111,0,5.59999990463257,5.59999990463257,5.699999888738
"3237",3237,3237,2302078,6.6,0,0,1,0,6.59999990463257,6.74047612008594,6.59999990463257
"3238",3238,3238,2302190,7,0,0,1,0,7,7,7
"3239",3239,3239,2302197,6.8,0,0,1,0,6.80000019073486,6.80000019073486,6.80000019073486
"3240",3240,3240,2302208,5.4,0,0.036036036036036,0.963963963963964,0,6.27142858505249,6.07282008970142,5.86185132062285
"3241",3241,3241,2302311,5.6,0,0,1,0,5.59999990463257,5.59999990463257,5.59999990463257
"3242",3242,3242,2302334,7.1,0,0,1,0,7.09999990463257,6.88214279072625,7.09999990463257
"3243",3243,3243,2302365,4.8,0,0.195121951219512,0.804878048780488,0,4.80000019073486,5.35571433703105,4.80000019073486
"3244",3244,3244,2302381,7.3,0,0.04,0.96,0,7.30000019073486,6.25107932386436,7.30000019073486
"3245",3245,3245,2302399,7.2,0,0,1,0,7.19999980926514,7.19999980926514,7.19999980926514
"3246",3246,3246,2302430,7,0,0,1,0,6.38571429252625,6.43168652095492,7
"3247",3247,3247,2302433,7.4,0,0,1,0,7.40000009536743,7.40000009536743,7.40000009536743
"3248",3248,3248,2302474,4.2,0,0.444444444444444,0.555555555555556,0,6.74615383148193,5.37111106183794,5.40714274133955
"3249",3249,3249,2302569,6.7,0,0,1,0,5.97777779897054,6.5385316768809,6
"3250",3250,3250,2302620,6.4,0,0,1,0,6.45000004768372,6.4055556456248,6.45000004768372
"3251",3251,3251,2302671,6.9,0,0,0.942857142857143,0.0571428571428571,6.24999992052714,6.19833333969116,6.46861114237044
"3252",3252,3252,2302725,7.5,0,0,0.942857142857143,0.0571428571428571,7.5,7.56111113230387,7.5
"3253",3253,3253,2302831,5.6,0,0,1,0,5.54999995231628,6.73000001907349,5.54999995231628
"3254",3254,3254,2303185,7.2,0,0,1,0,6.72499990463257,6.6888196159166,7.29333327611287
"3255",3255,3255,2303312,5.2,0,0.0806451612903226,0.919354838709677,0,5.19999980926514,5.19999980926514,5.19999980926514
"3256",3256,3256,2303333,6.8,0,0.00909090909090909,0.990909090909091,0,7.15263159651505,7.04335059788276,7.03750001192093
"3257",3257,3257,2303468,7.5,0,0,1,0,7.5,6.67877191967434,7.5
"3258",3258,3258,2303499,6.5,0,0,1,0,6.5,6.36861853043333,6.5
"3259",3259,3259,2303707,3.5,0,1,0,0,3.45000004768372,3.48333334922791,3.47777779897054
"3260",3260,3260,2303735,4.8,0,0.266666666666667,0.733333333333333,0,4.80000019073486,5.31018518077003,5.47857146036057
"3261",3261,3261,2303806,6.5,0,0,1,0,6.84999990463257,6.35199931683152,6.82666660944621
"3262",3262,3262,2303834,5.5,0,0.0123456790123457,0.987654320987654,0,4.45000004768372,5.03333334128062,5.15000001589457
"3263",3263,3263,2303840,3.6,0,0.906976744186046,0.0930232558139535,0,3.59999990463257,3.1970328581002,3.59999990463257
"3264",3264,3264,2303929,3.6,0,0.7,0.3,0,3.48750001192093,3.82916661103567,3.82857145581927
"3265",3265,3265,2303968,3.8,0,0.566666666666667,0.433333333333333,0,3.79999995231628,4.4916666050752,4.67500001192093
"3266",3266,3266,2303972,4.6,0,0.5,0.5,0,4.59999990463257,4.59999990463257,4.59999990463257
"3267",3267,3267,2304056,6,0,0.0232558139534884,0.976744186046512,0,5.96923076189481,6.0763857453992,5.8045454675501
"3268",3268,3268,2304217,6.3,0,0,1,0,6.35000014305115,5.97750010291735,5.98750013113022
"3269",3269,3269,2304230,3.1,0,0.5,0.5,0,3.09999990463257,5.0142857006618,3.09999990463257
"3270",3270,3270,2304413,5.2,0,0.16,0.84,0,5.89999985694885,5.51458323622743,5.74499988555908
"3271",3271,3271,2304426,5.1,0,0.0303030303030303,0.96969696969697,0,3.96666661898295,5.8159090497277,5.26666673024495
"3272",3272,3272,2304653,6.4,0,0,1,0,6.43333339691162,6.47977434512642,5.95454545454545
"3273",3273,3273,2304947,6.8,0,0,1,0,6.59473687724063,6.36937347775782,6.37692312093881
"3274",3274,3274,2304964,5.1,0,0,1,0,5.80000003178914,5.87598037018495,5.09999990463257
"3275",3275,3275,2305065,6.2,0,0,1,0,6.96666653951009,6.19528265907651,6.96666653951009
"3276",3276,3276,2305104,5.5,0,0.108695652173913,0.891304347826087,0,5.2199999332428,5.84628054460563,5.41111114290026
"3277",3277,3277,2305167,5.2,0,0,1,0,5.19999980926514,5.68999983469645,5.19999980926514
"3278",3278,3278,2305236,5.1,0,0,1,0,5.66470580942491,5.81107140786307,5.81428569555283
"3279",3279,3279,2305341,5.7,0,0.08,0.92,0,5.69999980926514,5.76071415628706,6.05000003178914
"3280",3280,3280,2305389,3.7,0,0.829268292682927,0.170731707317073,0,5.35000002384186,3.70000004768372,4.27500003576279
"3281",3281,3281,2305449,6,0,0,1,0,6,6.03333330154419,6
"3282",3282,3282,2305570,4.8,0,0.666666666666667,0.333333333333333,0,4.80000019073486,4.50833350419998,4.80000019073486
"3283",3283,3283,2306029,4.8,0,0.342105263157895,0.657894736842105,0,4.35000014305115,5.79953706264496,5.25000011920929
"3284",3284,3284,2306041,6.5,0,0,1,0,6.5,6.5,6.5
"3285",3285,3285,2306110,7.9,0,0,0.307692307692308,0.692307692307692,7.90000009536743,6.94722229242325,7.90000009536743
"3286",3286,3286,2306123,7.6,0,0,0.333333333333333,0.666666666666667,6,7.16071421759469,7.59999990463257
"3287",3287,3287,2306185,6.2,0,0.0476190476190476,0.952380952380952,0,6.9333332379659,6.27149652818433,7.17499995231628
"3288",3288,3288,2306260,6.5,0,0.0192307692307692,0.980769230769231,0,6.29999995231628,6.62841666998285,6.57500004768372
"3289",3289,3289,2306290,5.8,0,0,1,0,6.5,5.9607640132308,6.5
"3290",3290,3290,2306311,7.8,0,0,0.5,0.5,7.80000019073486,7.53333346048991,7.80000019073486
"3291",3291,3291,2306423,5.1,0,0.0120481927710843,0.987951807228916,0,5.09999990463257,5.04999991257985,5.09999990463257
"3292",3292,3292,2306453,5.3,0,0.0344827586206897,0.96551724137931,0,5.5888888835907,4.99372558173011,4.95000016689301
"3293",3293,3293,2306467,6.1,0,0.0196078431372549,0.980392156862745,0,6.19999998807907,6.35464285271508,6.54615380213811
"3294",3294,3294,2306478,4.4,0,0.478260869565217,0.521739130434783,0,5.625,5.05132557440369,4.68333339691162
"3295",3295,3295,2306762,6.1,0,0.0338983050847458,0.966101694915254,0,6.17999992370605,6.20277769035763,6.72111103269789
"3296",3296,3296,2306799,4.9,0,0.409090909090909,0.590909090909091,0,5.46666669845581,5.61591417877762,6.08750003576279
"3297",3297,3297,2306822,5.6,0,0.130434782608696,0.869565217391304,0,5.29999987284342,5.47723927858543,5.35999987125397
"3298",3298,3298,2306983,2.7,0,0.666666666666667,0.333333333333333,0,2.70000004768372,2.70000004768372,2.70000004768372
"3299",3299,3299,2307103,7.3,0,0,0.935483870967742,0.0645161290322581,7.73076919408945,7.21499995920393,7.55499997403887
"3300",3300,3300,2307176,6.3,0,0,1,0,6.30000019073486,6.30000019073486,6.30000019073486
"3301",3301,3301,2307233,6.5,0,0,1,0,6.5,6.63750000794729,6.39999997615814
"3302",3302,3302,2307249,4.6,0,0.875,0.125,0,4.59999990463257,5.60000002384186,4.59999990463257
"3303",3303,3303,2307258,4.7,0,0.533333333333333,0.466666666666667,0,4.69999980926514,4.53187483002742,4.69999980926514
"3304",3304,3304,2307428,5.7,0,0.0588235294117647,0.941176470588235,0,5.74999992052714,6.07611105971866,6.25714272544498
"3305",3305,3305,2307448,7.3,0,0.166666666666667,0.833333333333333,0,7.30000019073486,7.30000019073486,7.30000019073486
"3306",3306,3306,2307461,8.8,0,0,0.25,0.75,8.80000019073486,8.09375014901161,8.80000019073486
"3307",3307,3307,2307498,7.9,0,0,0.333333333333333,0.666666666666667,7.90000009536743,7.90000009536743,7.90000009536743
"3308",3308,3308,2307679,4.6,0,0.407407407407407,0.592592592592593,0,5.16666650772095,5.09296291492603,4.88333320617676
"3309",3309,3309,2307716,5.1,0,0,1,0,5.09999990463257,5.50555555025737,5.09999990463257
"3310",3310,3310,2307837,4.3,0,0.725,0.275,0,4.30000019073486,5.15000010530154,3.96250016987324
"3311",3311,3311,2307946,7.3,0,0,1,0,6.81000003814697,6.57515339712589,6.55000003178914
"3312",3312,3312,2308058,5.7,0,0.0128205128205128,0.987179487179487,0,5.69999980926514,5.71791116230301,5.33333317438761
"3313",3313,3313,2308252,6.6,0,0,1,0,6.69999996821086,6.59624996383985,6.69999996821086
"3314",3314,3314,2308278,7.2,0,0,0.980392156862745,0.0196078431372549,7.19999980926514,6.28364379745054,7.19999980926514
"3315",3315,3315,2308333,6.6,0,0,0.981481481481482,0.0185185185185185,6.59999990463257,6.55045318000498,6.89999998940362
"3316",3316,3316,2308443,4.5,0,0.847457627118644,0.152542372881356,0,4.5,4.38333330551783,4.5
"3317",3317,3317,2308497,3.2,0,0.846153846153846,0.153846153846154,0,3.20000004768372,3.20000004768372,3.20000004768372
"3318",3318,3318,2308579,1.7,0.5,0.1,0.4,0,1.70000004768372,1.70000004768372,1.70000004768372
"3319",3319,3319,2308595,7.5,0,0,0.925531914893617,0.074468085106383,7.0666667620341,7.22181345301468,7.0666667620341
"3320",3320,3320,2308600,6.8,0,0,1,0,6.80000019073486,6.0600001335144,6.80000019073486
"3321",3321,3321,2308624,7.3,0,0,1,0,7.30000019073486,6.72083346048991,6.40666676362356
"3322",3322,3322,2308663,5.6,0,0.0625,0.9375,0,5.44999992847443,6.22438444096144,6.26666657129924
"3323",3323,3323,2308753,4.1,0,0.375,0.625,0,4.09999990463257,5.60805288785034,4.69999992847443
"3324",3324,3324,2308757,6.8,0,0.0147058823529412,0.985294117647059,0,7.08333341280619,6.60680282633045,6.80416679382324
